gov_census_pid6,gov_fips_state,gov_fips_county,gov_fips_place,gov_host_county,gov_unit_name,gov_unit_type,gov_function_type,school_district_type,gov_address_street,gov_address_street2,gov_address_city,gov_address_state,gov_address_zip,gov_address_zip4,gov_website,gov_unit_name_alias
133318,41,035,,KLAMATH,ENTERPRISE IRRIGATION DISTRICT,Special District,IRRIGATION,,3939 S 6TH ST,,KLAMATH FALLS,OR,97603,4728,,Enterprise Irrigation District
133319,41,035,,KLAMATH,KLAMATH COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,1945 MAIN STREET,SUITE 200,KLAMATH FALLS,OR,97601,4300,http://www.klamathswcd.org,Klamath County Soil And Water Conservation District
133320,41,035,,KLAMATH,MALIN IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 355,,MALIN,OR,97632,0355,,Malin Irrigation District
133321,41,035,,KLAMATH,MEADOWS DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 426,,FORT KLAMATH,OR,97626,0426,,Meadows Drainage District
133322,41,035,,KLAMATH,SHASTA VIEW IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 46,,MALIN,OR,97632,0046,,Shasta View Irrigation District
133323,41,035,,KLAMATH,SUBURBAN LIGHTING DISTRICT,Special District,HIGHWAYS,,122 S 5TH ST,,KLAMATH FALLS,OR,97601,6151,,Suburban Lighting District
133324,41,035,,KLAMATH,PINE FLAT DISTRICT IMPROVEMENT CO,Special District,IRRIGATION,,20990 HIGHWAY 140 E,,DAIRY,OR,97625,9722,,Pine Flat District Improvement Co
133325,41,035,,KLAMATH,RIVER PINES ESTATES SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,1000 HACKETT DRIVE,,LA PINE,OR,97739,2330,,River Pines Estates Special Road District
133326,41,035,,KLAMATH,KENO PINES SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 572,,KENO,OR,97627,0572,,Keno Pines Special Road District
133327,41,035,,KLAMATH,PINE GROVE HIGHLANDS SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,4213 JANA DR,,KLAMATH FALLS,OR,97603,8933,,Pine Grove Highlands Special Road District
133329,41,035,,KLAMATH,MOUNT LAKI CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 2,,MIDLAND,OR,97634,0002,,Mount Laki Cemetery District
133330,41,035,,KLAMATH,CHEMULT RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 145,,CHEMULT,OR,97731,0145,,Chemult Rural Fire Protection District
133331,41,035,,KLAMATH,KLAMATH COUNTY RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,143 N BROAD STREET,,KLAMATH FALLS,OR,97601,5958,http://www.kcfd1.com,Klamath County Rural Fire Protection District 1
133333,41,035,,KLAMATH,ROCKY POINT FIRE AND EMS DISTRICT,Special District,LOCAL FIRE PROTECTION,,25600 ROCKY POINT RD,,KLAMATH FALLS,OR,97601,8528,,Rocky Point Fire And Ems District
139704,41,035,,KLAMATH,WOCUS DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 1090,,KLAMATH FALLS,OR,97601,0059,,Wocus Drainage District
154810,41,035,,KLAMATH,HORSEFLY IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 188,,BONANZA,OR,97623,0188,http://www.water-law.com/horsefly.htm,Horsefly Irrigation District
154811,41,035,,KLAMATH,KENO IRRIGATION DISTRICT,Special District,IRRIGATION,,9350 HIGHWAY 66,,KLAMATH FALLS,OR,97601,9520,,Keno Irrigation District
154812,41,035,,KLAMATH,KLAMATH DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 1090,,KLAMATH FALLS,OR,97601,0059,,Klamath Drainage District
154813,41,035,,KLAMATH,LAKESHORE GARDENS DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 1925,,KLAMATH FALLS,OR,97601,0110,,Lakeshore Gardens Drainage District
154814,41,035,,KLAMATH,MALIN COMMUNITY CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 28,,MALIN,OR,97632,0028,,Malin Community Cemetery Maintenance District
154815,41,035,,KLAMATH,MERRILL PARK DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 1,,MERRILL,OR,97633,0001,,Merrill Park District
154816,41,035,,KLAMATH,MERRILL RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,PO BOX 261,,MERRILL,OR,97633,0261,,Merrill Rural Fire Protection District 1
154817,41,035,,KLAMATH,PINE GROVE IRRIGATION DISTRICT,Special District,IRRIGATION,,6510 S 6TH ST,,KLAMATH FALLS,OR,97603,7112,,Pine Grove Irrigation District
154818,41,035,,KLAMATH,SUNNYSIDE IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 393,,MERRILL,OR,97633,,,Sunnyside Irrigation District
154819,41,035,,KLAMATH,UPPER VAN BRIMMER DRAINAGE DISTRICT,Special District,DRAINAGE,,14889 ANDERSON RD,,KLAMATH FALLS,OR,97603,9776,,Upper Van Brimmer Drainage District
154821,41,035,,KLAMATH,WILLOW VALLEY IRRIGATION DISTRICT,Special District,IRRIGATION,,17717 E LANGELL VALLEY RD,,BONANZA,OR,97623,9713,,Willow Valley Irrigation District
154822,41,035,,KLAMATH,CHILOQUIN AGENCY LAKE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 437,,CHILOQUIN,OR,97624,0437,,Chiloquin Agency Lake Rural Fire Protection District
154823,41,035,,KLAMATH,KLAMATH COUNTY FIRE DISTRICT 5,Special District,LOCAL FIRE PROTECTION,,9139 BLY MOUNTAIN CUTOFF RD,,BONANZA,OR,97623,8725,,Klamath County Fire District 5
154827,41,035,,KLAMATH,NORTHSIDE DRAINAGE DISTRICT,Special District,DRAINAGE,,5518 WOCUS RD,,KLAMATH FALLS,OR,97601,9317,,Northside Drainage District
154828,41,035,,KLAMATH,KLAMATH 9-1-1 EMERGENCY COMMUNICATIONS DISTRICT,Special District,OTHER SINGLE FUNCTION DISTRICTS,,2543 SHASTA WAY,,KLAMATH FALLS,OR,97601,4355,http://www.klamath911.com,Klamath 9-1-1 Emergency Communications District
154829,41,035,,KLAMATH,ANTELOPE MEADOWS SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,8099 HOWARD RD,,LA PINE,OR,97739,7643,,Antelope Meadows Special Road District
154830,41,035,,KLAMATH,VALLEY ACRES SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 292,,BEATTY,OR,97621,0292,,Valley Acres Special Road District
154831,41,035,,KLAMATH,WOODLAND PARK SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 443,,CHILOQUIN,OR,97624,0443,,Woodland Park Special Road District
154832,41,035,,KLAMATH,YONNA WOODS SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,27942 PETERSTEINER RD,,BONANZA,OR,97623,8777,,Yonna Woods Special Road District
154834,41,035,,KLAMATH,KLAMATH FALLS FOREST ESTATES ROAD DISTRICT,Special District,HIGHWAYS,,30220 SNOW SHOE LN,,BONANZA,OR,97623,8751,,Klamath Falls Forest Estates Road District
154835,41,035,,KLAMATH,CEDAR TRAILS ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 755,,KENO,OR,97627,0755,,Cedar Trails Road District
154838,41,035,,KLAMATH,BASIN TRANSIT SERVICE TRANSPORTATION DISTRICT,Special District,PUBLIC MASS TRANSIT UTILITY,,1130 ADAMS ST,,KLAMATH FALLS,OR,97601,3393,http://www.basintransit.com,Basin Transit Service Transportation District
154840,41,035,,KLAMATH,POE VALLEY PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,16000 S POE VALLEY RD,,KLAMATH FALLS,OR,97603,2634,,Poe Valley Parks And Recreation District
154841,41,035,,KLAMATH,BLY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 148,,BLY,OR,97622,0148,,Bly Rural Fire Protection District
154843,41,035,,KLAMATH,MERRILL CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 547,,MERRILL,OR,97633,0547,,Merrill Cemetery Maintenance District
154844,41,035,,KLAMATH,MODOC POINT IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 278,,CHILOQUIN,OR,97624,0278,,Modoc Point Irrigation District
154845,41,035,,KLAMATH,BLY SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 72,,BLY,OR,97622,0072,,Bly Sanitary District
187158,41,035,,KLAMATH,RAINBOW PARK PINE RIDGE ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 633,,CHILOQUIN,OR,97624,0633,,Rainbow Park Pine Ridge Road District
187159,41,035,,KLAMATH,KLAMATH BASIN IMPROVEMENT DISTRICT,Special District,IRRIGATION,,6640 KID LN,,KLAMATH FALLS,OR,97603,9623,,Klamath Basin Improvement District
191310,41,035,,KLAMATH,POE VALLEY IMPROVEMENT DISTRICT,Special District,IRRIGATION,,6640 KID LN,,KLAMATH FALLS,OR,97603,9623,,Poe Valley Improvement District
192869,41,035,,KLAMATH,KLAMATH RIVER ACRES SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 231,,KENO,OR,97627,0231,,Klamath River Acres Special Road District
207087,41,035,,KLAMATH,BONANZA MEMORIAL PARK CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 54,,BONANZA,OR,97623,0054,,Bonanza Memorial Park Cemetery District
207088,41,035,,KLAMATH,LANGELL VALLEY IRRIGATION DISTRICT,Special District,IRRIGATION,,9787 E LANGELL VALLEY RD,,BONANZA,OR,97623,9706,,Langell Valley Irrigation District
207089,41,035,,KLAMATH,MALIN COMMUNITY PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 21,,MALIN,OR,97632,0021,,Malin Community Parks And Recreation District
207090,41,035,,KLAMATH,KLAMATH HOUSING AUTHORITY,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,1445 AVALON ST,OFFICE,KLAMATH FALLS,OR,97603,4498,klamathhousing.org,Klamath Housing Authority
207091,41,035,,KLAMATH,BONANZA BIG SPRINGS PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 383,,BONANZA,OR,97623,0383,,Bonanza Big Springs Parks And Recreation District
207092,41,035,,KLAMATH,KENO RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 10,,KENO,OR,97627,0010,http://www.kenofire.com,Keno Rural Fire Protection District
218176,41,035,,KLAMATH,MODOC POINT SANITARY DISTRICT,Special District,SEWERAGE,,24515 MODOC POINT RD,,CHILOQUIN,OR,97624,6753,,Modoc Point Sanitary District
218177,41,035,,KLAMATH,TWO RIVERS NORTH SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,PO BOX 123,,CRESCENT,OR,97733,0123,,Two Rivers North Special Road District
218183,41,035,,KLAMATH,GREEN KNOLLS SPECIAL ROAD DISTRICT,Special District,HIGHWAYS,,1710 ALISA LN,,KLAMATH FALLS,OR,97601,9368,,Green Knolls Special Road District
218184,41,035,,KLAMATH,PINE GROVE WATER DISTRICT-KLAMATH FALLS,Special District,WATER SUPPLY UTILITY,,3700 GORDON ST,,KLAMATH FALLS,OR,97603,6411,,Pine Grove Water District-Klamath Falls
218192,41,035,,KLAMATH,MIDLAND COMMUNITY PARK DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 40,,MIDLAND,OR,97634,0040,,Midland Community Park District
218203,41,035,,KLAMATH,KLAMATH COUNTY RURAL FIRE PROTECTION DISTRICT 3,Special District,LOCAL FIRE PROTECTION,,PO BOX 51,,SPRAGUE RIVER,OR,97639,0051,,Klamath County Rural Fire Protection District 3
219973,41,035,,KLAMATH,KLAMATH COUNTY LIBRARY SERVICE DISTRICT,Special District,LIBRARIES,,126 S 3RD ST,,KLAMATH FALLS,OR,97601,6319,http://www.klamathlibrary.plinkit.org,Klamath County Library Service District
220003,41,035,,KLAMATH,CENTRAL CASCADES FIRE AND EMS DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 1065,,CRESCENT LAKE,OR,97733,7044,,Central Cascades Fire And Ems District
239803,41,035,,KLAMATH,SOUTH CENTRAL OREGON ECONOMIC DEV DIST,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 1529,,KLAMATH FALLS,OR,97601,0155,,South Central Oregon Economic Dev Dist
239804,41,035,,KLAMATH,FALCON HEIGHTS WATER & SEWER DISTRICT,Special District,SEWERAGE AND WATER SUPPLY,,2115 ORCHARD AVE,,KLAMATH FALLS,OR,97601,3260,,Falcon Heights Water & Sewer District
249978,41,035,,KLAMATH,GOLDFINCH ROAD DISTRICT,Special District,HIGHWAYS,,11558 FISHER ST,,BONANZA,OR,97623,,HTTPS://WWW.KLAMATHCOUNTY.ORG/653/GOLDFINCH-SPECIAL-ROAD-DISTRICT,Goldfinch Road District
111708,41,037,,LAKE,CHRISTMAS VALLEY PARKS AND RECREATION DISTRICT,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 181,,CHRISTMAS VALLEY,OR,97641,0181,,Christmas Valley Parks And Recreation District
133334,41,037,,LAKE,SILVER LAKE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 96,,SILVER LAKE,OR,97638,0096,,Silver Lake Rural Fire Protection District
133336,41,037,,LAKE,LAKEVIEW RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 863,,LAKEVIEW,OR,97630,0034,,Lakeview Rural Fire Protection District
154846,41,037,,LAKE,FORT ROCK SILVER LAKE SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,17612 HIGHWAY 395,,LAKEVIEW,OR,97630,9112,,Fort Rock Silver Lake Soil And Water Conservation District
154847,41,037,,LAKE,NEW PINE CREEK RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 111,,NEW PINE CREEK,OR,97635,0111,,New Pine Creek Rural Fire Protection District
154848,41,037,,LAKE,SILVER LAKE IRRIGATION DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 97,,SILVER LAKE,OR,97638,0097,,Silver Lake Irrigation District
154851,41,037,,LAKE,THOMAS CREEK WEST SIDE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 425,,LAKEVIEW,OR,97630,0016,,Thomas Creek West Side Rural Fire Protection District
154852,41,037,,LAKE,LAKE COUNTY CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,928 MILLVIEW ST,,LAKEVIEW,OR,97630,1153,,Lake County Cemetery Maintenance District
154853,41,037,,LAKE,LAKE HEALTH DISTRICT,Special District,HOSPITALS,,700 S J ST,,LAKEVIEW,OR,97630,1623,http://www.lakehealthdistrict.org,Lake Health District
154855,41,037,,LAKE,CHRISTMAS VALLEY DOMESTIC WATER SUPPLY DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 142,,CHRISTMAS VALLEY,OR,97641,0142,,Christmas Valley Domestic Water Supply District
154856,41,037,,LAKE,CHRISTMAS VALLEY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 75,,CHRISTMAS VALLEY,OR,97641,0075,,Christmas Valley Rural Fire Protection District
191311,41,037,,LAKE,LAKE COUNTY LIBRARY DISTRICT,Special District,LIBRARIES,,26 S G ST,,LAKEVIEW,OR,97630,1818,http://www.lakecountylibrary.org,Lake County Library District
198514,41,037,,LAKE,NORTH LAKE HEALTH DISTRICT,Special District,HEALTH,,PO BOX 844,,CHRISTMAS VALLEY,OR,97641,0844,,North Lake Health District
205238,41,037,,LAKE,LAKEVIEW SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,17612 HIGHWAY 395,,LAKEVIEW,OR,97630,9112,,Lakeview Soil And Water Conservation District
207093,41,037,,LAKE,SUMMER LAKE IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 99,,SUMMER LAKE,OR,97640,0099,,Summer Lake Irrigation District
218188,41,037,,LAKE,ADEL WATER IMPROVEMENT DISTRICT,Special District,OTHER NATURAL RESOURCES,,220 N G ST,,LAKEVIEW,OR,97630,1418,,Adel Water Improvement District
111710,41,039,,LANE,MAPLETON WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 435,,MAPLETON,OR,97453,0435,,Mapleton Water District
111711,41,039,,LANE,SANTA CLARA WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,880 BELTLINE RD,,SPRINGFIELD,OR,97477,1091,,Santa Clara Water District
111713,41,039,,LANE,FERN RIDGE LIBRARY DISTRICT,Special District,LIBRARIES,,PO BOX 397,,VENETA,OR,97487,0397,http://www.fernridgelibrary.org,Fern Ridge Library District
111714,41,039,,LANE,DEXTER SANITARY DISTRICT,Special District,SEWERAGE,,PO BOX 90,,DEXTER,OR,97431,0090,,Dexter Sanitary District
111716,41,039,,LANE,MAPLETON RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 362,,MAPLETON,OR,97453,0362,,Mapleton Rural Fire Protection District
111718,41,039,,LANE,SIUSLAW SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,1775 LAUREL WAY,# 4,FLORENCE,OR,97439,8485,http://www.siuswcd.com,Siuslaw Soil And Water Conservation District
111720,41,039,,LANE,DEARBORN WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,91535 DEARBORN ISLAND RD,,BLUE RIVER,OR,97413,9703,,Dearborn Water Control District
111721,41,039,,LANE,RIVER ROAD WATER CONTROL DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 10,,JUNCTION CITY,OR,97448,0010,,River Road Water Control District
111722,41,039,,LANE,DEXTER RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 67,,DEXTER,OR,97431,0067,http://www.dexterorfd.samariteam.com/default.aspx,Dexter Rural Fire Protection District
111723,41,039,,LANE,SHANGRI LA WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 67,,WALTERVILLE,OR,97489,0067,,Shangri La Water District
133337,41,039,,LANE,MARCOLA WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 8,,SPRINGFIELD,OR,97477,0008,,Marcola Water District
133338,41,039,,LANE,RIVER ROAD WATER DISTRICT,Special District,FIRE PROTECTION AND WATER SUPPLY,,105 OAKLEIGH LN,,EUGENE,OR,97404,3227,,River Road Water District
133341,41,039,,LANE,EMERALD PEOPLES UTILITY DISTRICT,Special District,ELECTRIC POWER UTILITY,,33733 SEAVEY LOOP RD,,EUGENE,OR,97405,9602,http://www.epud.org/,Emerald Peoples Utility District
139707,41,039,,LANE,UPPER MCKENZIE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,56578 MCKENZIE HIGHWAY,,MCKENZIE BRIDGE,OR,97413,0388,,Upper Mckenzie Rural Fire Protection District
154857,41,039,,LANE,COBURG RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 8345,,COBURG,OR,97408,1314,,Coburg Rural Fire Protection District
154859,41,039,,LANE,JUNCTION CITY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,1755 JUNIPER ST,,JUNCTION CITY,OR,97448,1974,http://www.jcfire.org,Junction City Rural Fire Protection District
154860,41,039,,LANE,PORT OF SIUSLAW,Special District,OTHER MULTI-FUNCTION DISTRICTS,,100 HARBOR ST,,FLORENCE,OR,97439,0060,http://www.portofsiuslaw.com,Port Of Siuslaw
154861,41,039,,LANE,RAINBOW WATER AND FIRE DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 8,,SPRINGFIELD,OR,97477,0008,http://www.rwdonline.net,Rainbow Water And Fire District
154862,41,039,,LANE,RIVER ROAD PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,1400 LAKE DR,,EUGENE,OR,97404,2833,http://WWW.RRPARK.ORG,River Road Parks And Recreation District
154863,41,039,,LANE,SANTA CLARA RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,2600 RIVER RD,,EUGENE,OR,97404,2069,,Santa Clara Rural Fire Protection District
154864,41,039,,LANE,SIUSLAW RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,2625 HIGHWAY 101,,FLORENCE,OR,97439,9702,http://www.svfr.org,Siuslaw Rural Fire Protection District 1
154865,41,039,,LANE,SOUTH LANE COUNTY FIRE AND RESCUE,Special District,LOCAL FIRE PROTECTION,,233 E HARRISON AVE,,COTTAGE GROVE,OR,97424,2473,http://www.southlandfire.org,South Lane County Fire And Rescue
154866,41,039,,LANE,ZUMWALT RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,PO BOX 2987,,EUGENE,OR,97402,0341,,Zumwalt Rural Fire Protection District 1
154867,41,039,,LANE,SIUSLAW PUBLIC LIBRARY DISTRICT,Special District,LIBRARIES,,1460 9TH ST,,FLORENCE,OR,97439,9427,http://www.siuslawlibrary.org,Siuslaw Public Library District
154871,41,039,,LANE,LAKE CREEK RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 54,,BLACHLY,OR,97412,0054,,Lake Creek Rural Fire Protection District
154872,41,039,,LANE,BLUE RIVER PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 292,,BLUE RIVER,OR,97413,0292,,Blue River Parks And Recreation District
154875,41,039,,LANE,MCKENZIE FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,42870 MCKENZIE HWY,,WALTERVILLE,OR,97489,9631,http://www.mckenziefire.com,Mckenzie Fire And Rescue District
154876,41,039,,LANE,CRESWELL WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,P.O. BOX 194,,CRESWELL,OR,97426,0194,,Creswell Water Control District
154877,41,039,,LANE,JUNCTION CITY WATER CONTROL DISTRICT,Special District,OTHER MULTI-FUNCTION DISTRICTS,,95282 HIGHWAY 99 E,,JUNCTION CITY,OR,97448,9680,,Junction City Water Control District
154879,41,039,,LANE,BLUE RIVER WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 292,,BLUE RIVER,OR,97413,0292,,Blue River Water District
154881,41,039,,LANE,WESTRIDGE WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,77013 WESTRIDGE AVE.,,WESTFIR,OR,97492,9723,,Westridge Water District
154884,41,039,,LANE,BAILEY SPENCER RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,86501 LORANE HWY,,EUGENE,OR,97405,9212,,Bailey Spencer Rural Fire Protection District
154886,41,039,,LANE,MCKENZIE PALISADES WATER SUPPLY DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 64,,VIDA,OR,97488,0064,,Mckenzie Palisades Water Supply District
154887,41,039,,LANE,PLEASANT HILL RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,36024 HIGHWAY 58,,PLEASANT HILL,OR,97455,9680,,Pleasant Hill Rural Fire Protection District
154888,41,039,,LANE,SWISSHOME DEADWOOD RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 10,,SWISSHOME,OR,97480,0010,,Swisshome Deadwood Rural Fire Protection District
154889,41,039,,LANE,WILLAKENZIE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,89899 COBURG RD,,EUGENE,OR,97408,9462,,Willakenzie Rural Fire Protection District
187160,41,039,,LANE,WESTERN LANE AMBULANCE DISTRICT,Special District,HEALTH,,PO BOX 2690,,FLORENCE,OR,97439,0100,http://www.wlambulance.com,Western Lane Ambulance District
187161,41,039,,LANE,MOHAWK VALLEY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 718,,MARCOLA,OR,97454,0718,http://www.mohawkvalleyfire.com,Mohawk Valley Rural Fire Protection District
187162,41,039,,LANE,LOWELL RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,389 N PIONEER ST,,LOWELL,OR,97452,9745,http://www.lowellfiredistrict.org,Lowell Rural Fire Protection District
192870,41,039,,LANE,LORANE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 39,,LORANE,OR,97451,0039,,Lorane Rural Fire Protection District
195966,41,039,,LANE,LANE FIRE AUTHORITY,Special District,LOCAL FIRE PROTECTION,,88050 TERRITORIAL ROAD,,VENETA,OR,97487,0398,http://www.lanefire.org,Lane Fire Authority
202448,41,039,,LANE,LANE TRANSIT DISTRICT,Special District,PUBLIC MASS TRANSIT UTILITY,,PO BOX 7070,,EUGENE,OR,97401,,http://www.ltd.org/,Lane Transit District
205239,41,039,,LANE,GLENWOOD WATER DISTRICT,Special District,FIRE PROTECTION AND WATER SUPPLY,,PO BOX 562,,SPRINGFIELD,OR,97477,0080,,Glenwood Water District
